id,origin,name,match
18428751293549668972,Genbank,Embecovirus,13939106967609829850
4360194102116297390,Genbank,Sarbecovirus,15800028359054000741
9758778007006069795,Genbank,Betacoronavirus,14936425639880413637
6114215122322080657,Genbank,Alphacoronavirus,5576532240118440814
2588997950019332034,Genbank,unclassified Betacoronavirus,14936425639880413637
5468303410013666131,Genbank,Tegacovirus,13641124010220078495
14685420868054331736,Genbank,Minacovirus,4871213190794596136
6189988272485342342,Genbank,Duvinacovirus,8943725337157250040
13752365232809700628,Genbank,Igacovirus,17646652207407884069
15098755314719828313,Genbank,Gammacoronavirus,6548473745562436355
13958105570102110541,Genbank,unclassified Alphacoronavirus,5576532240118440814
12081556785690579920,Genbank,unclassified Gammacoronavirus,6548473745562436355
6550594105350068423,Genbank,Cegacovirus,7621974739491651532
16732133163454935649,Genbank,Minunacovirus,3646142074134481330
18170952849416924783,Genbank,Rhinacovirus,11209764469389867489
8730813609936550757,Genbank,Merbecovirus,8024291143435338671
14638250633453770988,Genbank,Setracovirus,15691085837927046060
18073772897216285514,Genbank,Colacovirus,9762645172416130532
14223324730691503071,Genbank,Decacovirus,4099582739470817113
10570112685585201677,Genbank,Pedacovirus,6699794426564414484
3296519736880244577,Genbank,Nobecovirus,5283353134852570301
509371654553541238,Genbank,Luchacovirus,17482240267300917848
5223349728993762290,Genbank,Rousettus bat coronavirus GCCDC1,
9511216091863767882,Genbank,unclassified coronaviruses,
7428296955334762093,Genbank,unclassified Coronavirus group 2b,
13243692548329098091,Genbank,unclassified Decacovirus,4099582739470817113
8305022189197682909,Genbank,unclassified Minunacovirus,3646142074134481330
3334749444058718972,Genbank,unclassified Rhinacovirus,11209764469389867489
3762231044139812445,Genbank,unclassified Pedacovirus,6699794426564414484
1202785056560020684,Genbank,unclassified Merbecovirus,8024291143435338671
3140153431661545259,Genbank,unclassified Duvinacovirus,8943725337157250040
12579910077638402167,Genbank,NL63-related bat coronavirus strain BtKYNL63-9b,
928236159252496293,Genbank,unclassified Coronavirinae,
8846140750206688720,Genbank,China Rattus coronavirus HKU24,
3234364534392813018,Genbank,Moordecovirus,4439890452634047883
2793224530493949084,Genbank,Herdecovirus,598723878732663836
10520845229450313166,Genbank,Coronavirinae,
3337128891291694910,Genbank,Buldecovirus,1389699629869688227
17751255302121856749,Genbank,Myotis ricketti alphacoronavirus Sax-2011,5576532240118440814
7028665025348449912,Genbank,Deltacoronavirus,9218417344819324615
17453724893114869645,Genbank,Nyctalus velutinus alphacoronavirus SC-2013,5576532240118440814
13516139991301542067,Genbank,Rhinolophus ferrumequinum alphacoronavirus HuB-2013,5576532240118440814
17181397736706828345,Genbank,Bat Hp-betacoronavirus Zhejiang2013,14936425639880413637
13215249514293881212,Genbank,unclassified Deltacoronavirus,9218417344819324615
11726310987420636586,Genbank,Andecovirus,6231239726153615903
10856702973235631201,Genbank,Nidovirales,16290532738832004111
10081100888924851175,Genbank,unclassified Coronaviridae,23858754759801405
15093565987757946677,Genbank,Orthocoronavirinae,9372303298172469915
16972663494322415265,Genbank,unclassified Nidovirales,16290532738832004111
855713443904502024,Genbank,Renitovirus,12206992487727461705
14861593734307876658,Genbank,Torovirus,14328989588501509661
17320162254271623100,Genbank,unclassified Torovirus,14328989588501509661
2543723468396211891,Genbank,unclassified Torovirinae,10742522621414398944
7782485277354705277,Genbank,Equine torovirus,14328989588501509661
6630346623240893814,Genbank,Blicbavirus,6585643832335382084
8856360992836836892,Genbank,unclassified Paramyxoviridae,11572708849693708725
